id,productName,brandName,url,price,colorName,productImage
1222706001,Linen-blend Pull-on Shorts,H&M,https://www2.hm.com/en_us/productpage.1222706001.html,$ 14.99,Black,https://image.hm.com/assets/hm/a6/4e/a64ea8b270baca2ae6ef2311c2ea2b4d58465cd2.jpg
1163007003,Cotton Flannel Shirt,H&M,https://www2.hm.com/en_us/productpage.1163007003.html,$ 10.99,Dark blue/plaid,https://image.hm.com/assets/hm/e2/a9/e2a9efe60240f0a537d0f5dc4e14f405532b9b44.jpg
1233570001,Rib-knit Cardigan with Zipper,H&M,https://www2.hm.com/en_us/productpage.1233570001.html,$ 17.99,Light gray melange,https://image.hm.com/assets/hm/95/f8/95f8dfd51d5d43966c401b0f35ea3e4d6f013f51.jpg
0228257001,2-pack 20 Denier Tights,H&M,https://www2.hm.com/en_us/productpage.0228257001.html,$ 6.49,Black,https://image.hm.com/assets/hm/91/49/914991a21283b87750f22b728a79a07249019902.jpg
1231987001,Cotton T-shirt with Motif,H&M,https://www2.hm.com/en_us/productpage.1231987001.html,$ 8.49,White/NYC,https://image.hm.com/assets/hm/32/cc/32ccd398a766857f8638d60e3fa27b128b32046c.jpg
1240757003,Oversized Felted Jacket,H&M,https://www2.hm.com/en_us/productpage.1240757003.html,$ 53.99,Beige,https://image.hm.com/assets/hm/42/50/42506e4fd20e1342e1c6cc933bcd7bf2483cd69e.jpg
1246616002,2-pack Puff-Sleeved Sweatshirts,H&M,https://www2.hm.com/en_us/productpage.1246616002.html,$ 17.99,Beige/leopard print,https://image.hm.com/assets/hm/0f/b5/0fb52a8bd0a309e5364644b76504e98ea3b3f0b0.jpg
1219107004,Linen Shirt,H&M,https://www2.hm.com/en_us/productpage.1219107004.html,$ 29.49,Beige/striped,https://image.hm.com/assets/hm/79/79/7979abbc206583107f5ddc91582a20558e0eb5fa.jpg
1238203011,Loose Fit Printed T-shirt,H&M,https://www2.hm.com/en_us/productpage.1238203011.html,$ 15.99,Black/LA Privileges,https://image.hm.com/assets/hm/ab/42/ab4204448db192b8c9e02292928959b942323616.jpg
1238825001,Wide-leg Twill Pants,H&M,https://www2.hm.com/en_us/productpage.1238825001.html,$ 20.99,Black,https://image.hm.com/assets/hm/17/4d/174d00275de4c6d6c83d4a320b9331ff0fb42113.jpg
1168378017,Printed Windbreaker,H&M,https://www2.hm.com/en_us/productpage.1168378017.html,$ 20.99,Blue/Sonic the Hedgehog,https://image.hm.com/assets/hm/4a/65/4a65cab051e7ad9a1f9fa775846750be48eaac52.jpg
